id,categorie,latitude,longitude,location,phone,price,rating,review_count,url,image_url
king-dong-chinese-berkeley,chinese,37.86513,-122.2671,"2429 Shattuck Ave, Berkeley, CA 94704",(510) 841-6196,$,3.5,407,https://s3-media3.fl.yelpcdn.com/bphoto/D8p6qj_ek1Hsa7-ZIbiHeg/o.jpg,https://www.yelp.com/biz/king-dong-chinese-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
peak-point-berkeley-2,chinese,37.864905,-122.258813,"2502 Telegraph Ave, Berkeley, CA 94704",(510) 665-9388,$$,3.5,135,https://s3-media4.fl.yelpcdn.com/bphoto/PW5H8ivWeNMjBZJHhsmfTA/o.jpg,https://www.yelp.com/biz/peak-point-berkeley-2?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
kirin-berkeley,chinese,37.8910779143726,-122.282617092133,"1767 Solano Ave, Berkeley, CA 94707",(510) 524-1677,$$,3.5,269,https://s3-media1.fl.yelpcdn.com/bphoto/ypzQWidj-NV6ZghVyNvqdQ/o.jpg,https://www.yelp.com/biz/kirin-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
tea-fragrance-house-berkeley,chinese,37.880404,-122.295423,"1301 San Pablo Ave, Berkeley, CA 94702",(510) 260-2683,$,3.5,157,https://s3-media2.fl.yelpcdn.com/bphoto/QnadOGmL-YV2gCVINqdQvQ/o.jpg,https://www.yelp.com/biz/tea-fragrance-house-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
t-c-garden-restaurant-berkeley,chinese,37.8752046078444,-122.259823009372,"2507 Hearst Ave, Ste B, Berkeley, CA 94709",(510) 540-1124,$,3.0,122,https://s3-media2.fl.yelpcdn.com/bphoto/mn6qGFFCaTXQU2VgK1VlNA/o.jpg,https://www.yelp.com/biz/t-c-garden-restaurant-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
vpot-restaurant-albany,chinese,37.8895492553711,-122.298347473145,"917 San Pablo Ave, Albany, CA 94706",(510) 526-9088,$$,4.0,112,https://s3-media3.fl.yelpcdn.com/bphoto/J8-MsK7BvEczISvWzg2r5A/o.jpg,https://www.yelp.com/biz/vpot-restaurant-albany?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
china-village-albany-3,chinese,37.890986,-122.291229,"1335 Solano Ave, Albany, CA 94706",(510) 525-2285,$$,3.5,679,https://s3-media3.fl.yelpcdn.com/bphoto/K5jP_FIHXwKCRwdbFgpuoA/o.jpg,https://www.yelp.com/biz/china-village-albany-3?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
gum-kuo-restaurant-oakland,chinese,37.8004455566406,-122.271835327148,"388 9th St, Ste 182, Oakland, CA 94607",(510) 268-1288,$,4.0,768,https://s3-media3.fl.yelpcdn.com/bphoto/AjjCPhb_6t8vGjXsSajmBw/o.jpg,https://www.yelp.com/biz/gum-kuo-restaurant-oakland?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
daimo-chinese-restaurant-richmond-3,chinese,37.8993166576392,-122.308522687851,"3288 Pierce St, Richmond, CA 94804",(510) 527-3888,$$,3.0,775,https://s3-media2.fl.yelpcdn.com/bphoto/GtH0RRFI7x2fLa5LTEc_9w/o.jpg,https://www.yelp.com/biz/daimo-chinese-restaurant-richmond-3?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
chinese-express-berkeley,chinese,37.86672,-122.25906,"2488 Channing Way, Berkeley, CA 94704",(510) 845-3766,$,3.5,139,https://s3-media1.fl.yelpcdn.com/bphoto/zY_kn3k7q0YuCxN941T6sg/o.jpg,https://www.yelp.com/biz/chinese-express-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
lillys-berkeley,chinese,37.8816604614258,-122.281463623047,"1580 Hopkins St, Berkeley, CA 94707",(510) 526-3127,$,3.5,104,https://s3-media4.fl.yelpcdn.com/bphoto/UAhbdnnKFL9e8gA7KKqRKg/o.jpg,https://www.yelp.com/biz/lillys-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
kiraku-berkeley,japanese,37.863683,-122.258976,"2566B Telegraph Ave, Berkeley, CA 94704",(510) 848-2758,$$,4.5,785,https://s3-media4.fl.yelpcdn.com/bphoto/ACwDqcNdOIm6OIJ5wQnQiQ/o.jpg,https://www.yelp.com/biz/kiraku-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
koja-kitchen-berkeley-2,japanese,37.8670846,-122.2587409,"2395 Telegraph Ave, Berkeley, CA 94704",(510) 962-5652,$,4.0,1294,https://s3-media1.fl.yelpcdn.com/bphoto/y-3Eho7xtwbjn9rW_anMtA/o.jpg,https://www.yelp.com/biz/koja-kitchen-berkeley-2?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
ippuku-berkeley-2,japanese,37.87027,-122.26702,"2130 Center St, Ste 101, Berkeley, CA 94704",(510) 665-1969,$$$,4.0,1086,https://s3-media2.fl.yelpcdn.com/bphoto/JJbIfTd7lwGafcqf2PtJWQ/o.jpg,https://www.yelp.com/biz/ippuku-berkeley-2?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
ippudo-berkeley,japanese,37.87198,-122.26749,"2015 Shattuck Ave, Berkeley, CA 94704",(510) 666-8807,$$,3.5,440,https://s3-media3.fl.yelpcdn.com/bphoto/-EAdBGhD68_kjGpJmcXn5w/o.jpg,https://www.yelp.com/biz/ippudo-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
kirala-japanese-restaurant-berkeley,japanese,37.859286,-122.266717,"2100 Ward St, Berkeley, CA 94705",(510) 549-3486,$$,4.0,1489,https://s3-media3.fl.yelpcdn.com/bphoto/P9awtkbhIg-angrMSpT0Dw/o.jpg,https://www.yelp.com/biz/kirala-japanese-restaurant-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
simply-bowl-berkeley,japanese,37.87214,-122.26705,"2156 University Ave, Berkeley, CA 94704",(510) 647-9494,$$,4.0,463,https://s3-media2.fl.yelpcdn.com/bphoto/A22x5as3d7ZYld43UyeRmw/o.jpg,https://www.yelp.com/biz/simply-bowl-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
iyasare-berkeley,japanese,37.8694337,-122.3007721,"1830 Fourth St, Berkeley, CA 94710",(510) 845-8100,$$$,4.0,445,https://s3-media1.fl.yelpcdn.com/bphoto/CELBZraBw66xMj8XsGDGxA/o.jpg,https://www.yelp.com/biz/iyasare-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
cha-ya-berkeley,japanese,37.87714,-122.269102,"1686 Shattuck Ave, Berkeley, CA 94709",(510) 981-1213,$$,4.0,640,https://s3-media1.fl.yelpcdn.com/bphoto/AVOUPbZ8s1qYMAfPwj_I9A/o.jpg,https://www.yelp.com/biz/cha-ya-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
tamon-tea-berkeley-3,japanese,37.870417,-122.269287,"2055 A Center St, Berkeley, CA 94704",(510) 647-9370,$,4.5,120,https://s3-media2.fl.yelpcdn.com/bphoto/Q9FczgRlS1PlyrmxSA4fag/o.jpg,https://www.yelp.com/biz/tamon-tea-berkeley-3?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
manpuku-berkeley,japanese,37.85666,-122.2527,"2977 College Ave, Berkeley, CA 94705",(510) 848-2536,$,3.5,1263,https://s3-media2.fl.yelpcdn.com/bphoto/Put-4iLZDXEWqmrZmoUlTg/o.jpg,https://www.yelp.com/biz/manpuku-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
bears-ramen-house-berkeley,japanese,37.86821,-122.25803,"2521 Durant Ave, Berkeley, CA 94701",(510) 848-7482,$,3.5,390,https://s3-media4.fl.yelpcdn.com/bphoto/K1n67oKWQvU71km2zzFa0w/o.jpg,https://www.yelp.com/biz/bears-ramen-house-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
musashi-berkeley,japanese,37.86383,-122.26637,"2126 Dwight Way, Berkeley, CA 94704",(510) 843-2017,$$,4.0,321,https://s3-media3.fl.yelpcdn.com/bphoto/XOl3mrhNO5AuMTqHO0wyKQ/o.jpg,https://www.yelp.com/biz/musashi-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
noodle-theory-provisions-oakland-2,japanese,37.84185,-122.28371,"5849 San Pablo Ave, Oakland, CA 94608",(510) 922-8619,$$,4.0,226,https://s3-media2.fl.yelpcdn.com/bphoto/_NnFe6M_E1KkCm1_85v-EA/o.jpg,https://www.yelp.com/biz/noodle-theory-provisions-oakland-2?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
kamado-sushi-berkeley,japanese,37.8818319209494,-122.269697226584,"1400 Shattuck Ave, Ste 1A, Berkeley, CA 94709",(510) 540-5000,$$,4.0,226,https://s3-media3.fl.yelpcdn.com/bphoto/_MIYwPpGDZl4KTVavu6AjA/o.jpg,https://www.yelp.com/biz/kamado-sushi-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
poki-poke-berkeley,japanese,37.87196,-122.27209,"1941 University Ave, Berkeley, CA 94704",(510) 225-4796,$$,4.0,77,https://s3-media4.fl.yelpcdn.com/bphoto/RzicoCJ3ufNyHlkBfucg9w/o.jpg,https://www.yelp.com/biz/poki-poke-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
noodle-theory-oakland,japanese,37.8492607,-122.2525755,"6099 Claremont Ave, Oakland, CA 94618",(510) 595-6988,$$,4.0,1008,https://s3-media3.fl.yelpcdn.com/bphoto/ke4wDRFaodBkT06s3WZ7rg/o.jpg,https://www.yelp.com/biz/noodle-theory-oakland?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
sushinista-berkeley,japanese,37.8677622467181,-122.270051948726,"2235 Milvia St, Berkeley, CA 94704",(510) 529-4885,$,4.0,99,https://s3-media4.fl.yelpcdn.com/bphoto/aC5yrSnQkdcofnFi_CT79g/o.jpg,https://www.yelp.com/biz/sushinista-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
yuzu-ramen-and-broffee-emeryville,japanese,37.8472900390625,-122.290603637695,"1298 65th St, Emeryville, CA 94608",(510) 853-1525,$$,4.0,316,https://s3-media4.fl.yelpcdn.com/bphoto/7UKGc-2YDaUsRWJj22AnRw/o.jpg,https://www.yelp.com/biz/yuzu-ramen-and-broffee-emeryville?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
shinmai-oakland,japanese,37.80828,-122.27285,"1825-3 San Pablo Ave, Oakland, CA 94612",(510) 271-1888,$$,4.5,217,https://s3-media1.fl.yelpcdn.com/bphoto/UKX7JCNL6HYqQlBlvxq9SQ/o.jpg,https://www.yelp.com/biz/shinmai-oakland?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
ramen-shop-oakland,japanese,37.8464144468307,-122.251921221614,"5812 College Ave, Oakland, CA 94618",(510) 640-5034,$$,3.5,1336,https://s3-media2.fl.yelpcdn.com/bphoto/yvblTqkJlBix2vwVjscU0w/o.jpg,https://www.yelp.com/biz/ramen-shop-oakland?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
koja-kitchen-emeryville-2,japanese,37.841356,-122.293968,"5959 Shellmound St, Emeryville, CA 94608",(510) 350-8034,$$,4.0,237,https://s3-media3.fl.yelpcdn.com/bphoto/lttBu_B8c8GfQKzj9bRSDg/o.jpg,https://www.yelp.com/biz/koja-kitchen-emeryville-2?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
muraccis-berkeley-berkeley,japanese,37.86638,-122.2589,"2428 Telegraph Ave, Berkeley, CA 94704",(510) 845-1101,$$,3.5,209,https://s3-media3.fl.yelpcdn.com/bphoto/FV9Bg0zve6yguY1o3sUYgw/o.jpg,https://www.yelp.com/biz/muraccis-berkeley-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
kaze-ramen-berkeley-3,japanese,37.8728107362986,-122.26850733161,"1956 Shattuck Ave, Berkeley, CA 94704",(510) 883-1388,$$,3.0,327,https://s3-media1.fl.yelpcdn.com/bphoto/I0eLwD2dSbTtExgxjIw-Tg/o.jpg,https://www.yelp.com/biz/kaze-ramen-berkeley-3?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
sushi-california-berkeley,japanese,37.871143,-122.2727818,"2033 Martin Luther King Jr Way, Berkeley, CA 94704",(510) 548-0737,$$,4.0,225,https://s3-media4.fl.yelpcdn.com/bphoto/E_Tmxb9d4MZWSB2reTPD5Q/o.jpg,https://www.yelp.com/biz/sushi-california-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
hana-japan-steak-and-seafood-berkeley,japanese,37.8640124737336,-122.313666343689,"235 University Ave, Berkeley Marina, Berkeley, CA 94710",(510) 848-8515,$$,3.0,462,https://s3-media3.fl.yelpcdn.com/bphoto/2o6m3laNZXF9CRWK2xLbVg/o.jpg,https://www.yelp.com/biz/hana-japan-steak-and-seafood-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
kiku-sushi-berkeley,japanese,37.8811523888908,-122.289304600604,"1316 Gilman St, Berkeley, CA 94706",(510) 525-5458,$$,3.5,411,https://s3-media3.fl.yelpcdn.com/bphoto/wyU5UX_0dVrqLalGEupvRg/o.jpg,https://www.yelp.com/biz/kiku-sushi-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
poke-parlor-berkeley-3,japanese,37.8654484781253,-122.258416481482,"2485 Telegraph Ave, Berkeley, CA 94704",(510) 256-9685,$$,3.5,27,https://s3-media3.fl.yelpcdn.com/bphoto/pMIfgPWrjLll8w-rTLYn1w/o.jpg,https://www.yelp.com/biz/poke-parlor-berkeley-3?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
zabu-zabu-berkeley-2,japanese,37.87118,-122.27189,"1919 Addison St, Ste 102, Berkeley, CA 94704",(510) 848-9228,$$,3.5,781,https://s3-media3.fl.yelpcdn.com/bphoto/Mi8X_8q6LzI3Jbp1rWZelA/o.jpg,https://www.yelp.com/biz/zabu-zabu-berkeley-2?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
norikonoko-japanese-restaurant-berkeley,japanese,37.86391,-122.25894,"2556 Telegraph Ave, Berkeley, CA 94704",(510) 548-1274,$$,3.5,331,https://s3-media4.fl.yelpcdn.com/bphoto/_rSupDR_pqJ3yWnTKV65cw/o.jpg,https://www.yelp.com/biz/norikonoko-japanese-restaurant-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
kyoto-berkeley,japanese,37.8912633,-122.2846004,"1599 Solano Ave, Berkeley, CA 94707",(510) 527-3288,$,4.0,174,https://s3-media4.fl.yelpcdn.com/bphoto/CX11FYVBPgeGSxQi5J14oQ/o.jpg,https://www.yelp.com/biz/kyoto-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
la-note-berkeley-5,french,37.8662142064674,-122.267341609173,"2377 Shattuck Ave, Berkeley, CA 94704",(510) 843-1525,$$,4.0,3022,https://s3-media3.fl.yelpcdn.com/bphoto/JALkbjMGELKBg8l3dIHqQg/o.jpg,https://www.yelp.com/biz/la-note-berkeley-5?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
gregoire-berkeley,french,37.8785970706384,-122.268645902327,"2109 Cedar St, Berkeley, CA 94709",(510) 883-1893,$$,4.0,2030,https://s3-media1.fl.yelpcdn.com/bphoto/QcahkKGkwBparV4jO1Ccew/o.jpg,https://www.yelp.com/biz/gregoire-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
chez-panisse-berkeley,french,37.879664,-122.26894,"1517 Shattuck Ave, Berkeley, CA 94709",(510) 548-5525,$$$$,4.0,1664,https://s3-media4.fl.yelpcdn.com/bphoto/pOQ4ZHShZvQpRnVgjwWKIQ/o.jpg,https://www.yelp.com/biz/chez-panisse-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
chez-panisse-cafe-berkeley,french,37.87959,-122.26886,"1517 Shattuck Ave, Berkeley, CA 94709",(510) 548-5049,$$$,4.0,925,https://s3-media1.fl.yelpcdn.com/bphoto/6bdtTUbsLsMVXDOR4kZZ_w/o.jpg,https://www.yelp.com/biz/chez-panisse-cafe-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
julias-berkeley-3,french,37.86762,-122.262839,"2315 Durant Ave, Berkeley City Club, Berkeley, CA 94704",(510) 280-1547,$$$,4.0,58,https://s3-media2.fl.yelpcdn.com/bphoto/tcFv0drIAnPrvhg4p7ciiw/o.jpg,https://www.yelp.com/biz/julias-berkeley-3?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
vanessas-bistro-berkeley,french,37.891806,-122.282299,"1715 Solano Ave, Berkeley, CA 94707",(510) 525-8300,$$,4.0,398,https://s3-media2.fl.yelpcdn.com/bphoto/6UNfPbwHSqv1b8W1fByTYQ/o.jpg,https://www.yelp.com/biz/vanessas-bistro-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
brittany-crepes-berkeley-5,french,37.86854,-122.29633,"913 University Ave, Berkeley, CA 94710",(510) 984-0730,$$,4.5,86,https://s3-media2.fl.yelpcdn.com/bphoto/Hfcve9imb2xGitqtYvMSPA/o.jpg,https://www.yelp.com/biz/brittany-crepes-berkeley-5?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
la-bedaine-berkeley,french,37.89129,-122.28489,"1585 Solano Ave, Berkeley, CA 94707",(510) 559-8201,$,4.5,229,https://s3-media1.fl.yelpcdn.com/bphoto/RvVkDypt_L5-T6vMQa47Ng/o.jpg,https://www.yelp.com/biz/la-bedaine-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
à-côté-restaurant-oakland-2,french,37.842131,-122.251216,"5478 College Ave, Oakland, CA 94618",(510) 655-6469,$$$,4.0,1219,https://s3-media2.fl.yelpcdn.com/bphoto/YqjCrg1JhfPwDugscDdmhw/o.jpg,https://www.yelp.com/biz/%C3%A0-c%C3%B4t%C3%A9-restaurant-oakland-2?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
the-wolf-oakland,french,37.82471,-122.2551,"3853 Piedmont Ave, Oakland, CA 94611",(510) 879-7953,$$$,4.0,117,https://s3-media4.fl.yelpcdn.com/bphoto/kJC7_DLA8fg9Pbk1y4BVXw/o.jpg,https://www.yelp.com/biz/the-wolf-oakland?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
le-bateau-ivre-berkeley-2,french,37.86256,-122.2585,"2629 Telegraph Ave, Berkeley, CA 94704",(510) 849-1100,$$,3.5,433,https://s3-media4.fl.yelpcdn.com/bphoto/U9IeNsrcvHhp-N4gpj5sfA/o.jpg,https://www.yelp.com/biz/le-bateau-ivre-berkeley-2?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
michel-bistro-oakland-2,french,37.8111735,-122.2435305,"3343 Lakeshore Ave, Oakland, CA 94610",(510) 836-8737,$$,4.0,419,https://s3-media3.fl.yelpcdn.com/bphoto/faGs9f9BTpR5EZQYLObfIw/o.jpg,https://www.yelp.com/biz/michel-bistro-oakland-2?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
perle-wine-bar-oakland,french,37.8265699593404,-122.209364625682,"2058 Mountain Blvd, Oakland, CA 94611",(510) 808-7767,$$$,4.5,50,https://s3-media3.fl.yelpcdn.com/bphoto/khMj2ZrDRxWgAtsw3WuGcA/o.jpg,https://www.yelp.com/biz/perle-wine-bar-oakland?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
suzette-crepe-cafe-albany,french,37.8904233539924,-122.294924898067,"1226 Solano Ave, Albany, CA 94706",(510) 220-4956,$,4.0,167,https://s3-media3.fl.yelpcdn.com/bphoto/-jyY6qEd6Cy2ec2Cg_f2Lw/o.jpg,https://www.yelp.com/biz/suzette-crepe-cafe-albany?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
communitē-table-oakland-2,french,37.7885888237813,-122.196146922879,"4171 MacArthur Blvd, Oakland, CA 94619",(510) 482-2114,$$,4.5,135,https://s3-media4.fl.yelpcdn.com/bphoto/E_xA7s4mdYocbb1c2le-Zg/o.jpg,https://www.yelp.com/biz/communit%C4%93-table-oakland-2?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
rendez-vous-cafe-bistro-albany-2,french,37.8904799,-122.29835,"1111 Solano Ave, Albany, CA 94706",(510) 527-4111,$$,3.5,308,https://s3-media4.fl.yelpcdn.com/bphoto/xOXkL_BYNOJlXAi0OV3L0w/o.jpg,https://www.yelp.com/biz/rendez-vous-cafe-bistro-albany-2?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
chez-trik-berkeley,french,37.86786,-122.266,"Berkeley, CA 94704",,$$,5.0,1,,https://www.yelp.com/biz/chez-trik-berkeley?adjust_creative=e6rMLyS04dP-qxhHEUbYVQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=e6rMLyS04dP-qxhHEUbYVQ
